ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9100CASTLFD,,,,Castleford Rail Station,,,,,,-,,,,,,,E0032425,Castleford,,,,,,,1,UKOS,442680,425490,-1.35465259492,53.72407721634,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CATERHM,,,,Caterham Rail Station,,,,,,-,,,,,,,E0025686,Caterham,,,,,,,1,UKOS,534120,155420,-0.07830704056,51.28214149381,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CATEZKX,,,,Kings Cross Underground Station,,,,,,-,,,,,,,E0034577,Kings Cross,London,,,,,,1,UKOS,530230,182930,-0.12396034402,51.53027041196,RLY,,,,,,110,2006-11-27T14:30:00,2007-09-26T13:00:00,1,delete,inactive
9100CATFBDG,,,,Catford Bridge Rail Station,,,,,,-,,,,,,,E0034659,Catford,London,,,,,,1,UKOS,537365,173600,-0.02479109322,51.44474073785,RLY,,,,,,110,2006-09-08T14:30:00,2010-09-06T15:16:00,2,revise,active
9100CATFORD,,,,Catford Rail Station,,,,,,-,,,,,,,E0034659,Catford,London,,,,,,1,UKOS,537260,173560,-0.02631651466,51.44440672326,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CATHAYS,,,,Cathays Rail Station,,,,,,-,,,,,,,E0054001,Cathays,Cardiff,,,,,,1,UKOS,318260,177320,-3.17868332738,51.48889904069,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-06T12:55:00,2,revise,active
9100CATTAL,,,,Cattal Rail Station,,,,,,-,,,,,,,E0049135,Cattal,,,,,,,1,UKOS,444640,455925,-1.32053499843,53.99744004826,RLY,,,,,,110,2006-09-08T14:30:00,2011-11-02T16:37:00,2,revise,active
9100CATZ007,,,,Wirksworth Rail Station,,,,,,-,,,,,,,E0045103,Wirksworth,,,,,,,0,UKOS,428990,354022,-1.5686620326,53.08263917894,RLY,,,,,,110,2011-04-08T15:03:00,2013-12-11T13:53:00,2,revise,inactive
9100CATZ008,,,,Idridgehay Rail Station,,,,,,-,,,,,,,N0065234,Idridgehay,,,,,,,0,UKOS,428977,348832,-1.56932130445,53.03598790845,RLY,,,,,,110,2011-04-08T15:05:00,2013-12-11T13:53:00,2,revise,inactive
9100CAUSLND,,,,Causeland Rail Station,,,,,,-,,,,,,,E0044454,Duloe,,,,,,,1,UKOS,224830,59110,-4.4664478437,50.40569031995,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CBARPAR,,,,Castle Bar Park Rail Station,,,,,,-,,,,,,,E0034280,West Ealing,Ealing,,,,,,1,UKOS,515850,181765,-0.33154886226,51.52293050144,RLY,,,,,,110,2006-09-08T14:30:00,2010-06-04T18:02:00,3,revise,active
9100CBAY,,,,Colwyn Bay Rail Station,,,,,,-,,,,,,,E0054160,Colwyn Bay,,,,,,,1,UKOS,285100,379100,-3.72541657289,53.29635884135,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CBGH,,,,Crowborough Rail Station,,,,,,-,,,,,,,E0046103,Crowborough,,,,,,,1,UKOS,553472,129725,0.18801250436,51.04638156486,RLY,,,,,,110,2006-09-08T14:30:00,2008-08-04T11:11:00,3,revise,active
9100CBHMSDA,,,,Cobham & Stoke d'Abernon Rail Station,,,,,,-,,,,,,,E0025280,Cobham,,,,,,,1,UKOS,512341,158897,-0.38934629501,51.31810073777,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CBORNE,,,,Camborne Rail Station,,,,,,-,,,,,,,E0044521,Camborne,,,,,,,1,UKOS,164830,39696,-5.29741079827,50.21043624691,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CBRK,,,,Cranbrook Rail Station,,,,,,-,,,,,,,N0080430,Cranbrook,,,,,,,0,UKOS,299891,95461,-3.42041535097,50.75009135488,RLY,,,,,,110,2015-01-28T09:37:00,2015-01-30T13:43:00,2,revise,active
9100CCARY,,,,Castle Cary Rail Station,,,,,,-,,,,,,,E0050901,Castle Cary,,,,,,,1,UKOS,363490,133520,-2.52279433401,51.09981478666,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CCRT,,,,Cathcart Rail Station,,,,,,-,,,,,,,ES003916,Cathcart,Glasgow,,,,,,1,UKOS,258460,660580,-4.26053606916,55.81766834046,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CDCOT,,,,Caldicot Rail Station,,,,,,-,,,,,,,E0054378,Caldicot,,,,,,,1,UKOS,347400,187600,-2.76057347882,51.58479024633,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CDND,,,,Cardenden Rail Station,,,,,,-,,,,,,,ES000605,Cardenden,,,,,,,1,UKOS,321700,695000,-3.26164187607,56.14125541526,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CDNL,,,,Cardonald Rail Station,,,,,,-,,,,,,,ES000606,Cardonald,Glasgow,,,,,,1,UKOS,253570,664630,-4.3406924604,55.85256840487,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CDRS,,,,Cardross Rail Station,,,,,,-,,,,,,,ES000607,Cardross,,,,,,,1,UKOS,234480,677330,-4.65307320297,55.96037865007,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CEFNYBD,,,,Cefn-y-Bedd Rail Station,,,,,,-,,,,,,,E0037274,Cefn-y-bedd,,,,,,,1,UKOS,331060,356230,-3.03105272941,53.09879997593,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CFFT,,,,Croftfoot Rail Station,,,,,,-,,,,,,,N0068060,Croftfoot,Glasgow,,,,,,1,UKOS,260480,660580,-4.22832464295,55.81825641114,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-06T13:41:00,2,revise,active
9100CFLATTS,,,,Crossflatts Rail Station,,,,,,-,,,,,,,E0032549,Crossflatts,Bingley,,,,,,1,UKOS,410300,440260,-1.84488597753,53.85846581989,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CFPK,,,,Crofton Park Rail Station,,,,,,-,,,,,,,E0034658,Brockley,London,,,,,,1,UKOS,536520,174740,-0.03650296237,51.4551892025,RLY,,,,,,110,2006-09-08T14:30:00,2009-08-21T14:43:00,2,revise,active
9100CHADHDD,,,,Chafford Hundred Rail Station,,,,,,-,,,,,,,N0060755,Chafford Hundred,,,,,,,1,UKOS,558920,178770,0.28744702092,51.4855572378,RLY,,,,,,110,2006-09-08T14:30:00,2010-06-04T12:10:00,2,revise,active
9100CHAPLTN,,,,Chapelton (Devon) Rail Station,,,,,,-,,,,,,,E0007963,Chapelton,,,,,,,1,UKOS,258075,126080,-4.02472188316,51.01653521996,RLY,,,,,,110,2006-09-08T14:30:00,2010-10-05T14:54:00,2,revise,active
9100CHARTHM,,,,Chartham Rail Station,,,,,,-,,,,,,,E0047123,Chartham,,,,,,,1,UKOS,610683,155227,1.01803940064,51.25726586754,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHASNRD,,,,Chassen Road Rail Station,,,,,,-,,,,,,,E0028410,Flixton,,,,,,,0,UKOS,375640,394440,-2.36823287186,53.44615929591,RLY,,,,,,110,2006-09-08T14:30:00,2010-04-30T10:23:00,4,revise,active
9100CHATHAM,,,,Chatham Rail Station,,,,,,-,,,,,,,E0039105,Chatham,,,,,,,1,UKOS,575547,167608,0.52115082745,51.3803785894,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHBURY,,,,Charlbury Rail Station,,,,,,-,,,,,,,E0021019,Charlbury,,,,,,,1,UKOS,435230,219440,-1.48969377191,51.8724275375,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHCHSTR,,,,Chichester Rail Station,,,,,,-,,,,,,,E0052092,Chichester,,,,,,,1,UKOS,485890,104320,-0.78174886249,50.8320534304,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHDH,,,,Cheadle Hulme Rail Station,,,,,,-,,,,,,,E0028700,Cheadle Hulme,,,,,,,1,UKOS,387570,386580,-2.18830269982,53.37592874248,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHDNGTN,,,,Cheddington Rail Station,,,,,,-,,,,,,,E0043963,Cheddington,,,,,,,1,UKOS,492232,218549,-0.66215178661,51.85791824384,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHDWLHT,,,,Chadwell Heath Rail Station,,,,,,-,,,,,,,E0033932,Chadwell Heath,London,,,,,,1,UKOS,547650,187610,0.128958453,51.56803876136,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHEAM,,,,Cheam Rail Station,,,,,,-,,,,,,,E0034817,Cheam,London,,,,,,1,UKOS,524447,163336,-0.21416744438,51.35547891926,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHEF,,,,Chapel-en-le-Frith Rail Station,,,,,,-,,,,,,,E0045124,Chapel en le Frith,,,,,,,1,UKOS,405510,379480,-1.91876237999,53.31223083,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHELFD,,,,Chelford Rail Station,,,,,,-,,,,,,,E0044358,Chelford,,,,,,,1,UKOS,381385,374850,-2.28057700632,53.27030983727,RLY,,,,,,110,2006-09-08T14:30:00,2011-11-02T15:43:00,2,revise,active
9100CHEPSTW,,,,Chepstow Rail Station,,,,,,-,,,,,,,E0054379,Chepstow,,,,,,,1,UKOS,353600,193700,-2.67190520826,51.6401792332,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHESHNT,,,,Cheshunt Rail Station,,,,,,-,,,,,,,E0057447,Cheshunt,,,,,,,1,UKOS,536647,202307,-0.02395964109,51.70287618878,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHETNOL,,,,Chetnole Rail Station,,,,,,-,,,,,,,E0045802,Chetnole,,,,,,,1,UKOS,359778,107585,-2.57292557649,50.86636303049,RLY,,,,,,110,2006-09-08T14:30:00,2011-01-24T11:17:00,2,revise,active
9100CHFD,,,,Chesterfield Rail Station,,,,,,-,,,,,,,E0057348,Chesterfield,,,,,,,1,UKOS,438800,371400,-1.42011582168,53.23822014441,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHFN,,,,Church Fenton Rail Station,,,,,,-,,,,,,,E0049541,Church Fenton,,,,,,,1,UKOS,450940,436980,-1.22758877221,53.82660063543,RLY,,,,,,110,2006-09-08T14:30:00,2011-11-02T16:37:00,2,revise,active
9100CHHL,,,,Chathill Rail Station,,,,,,-,,,,,,,E0019685,Chathill,,,,,,,1,UKOS,418630,627040,-1.70637513188,55.53673284417,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHINGFD,,,,Chingford Rail Station,,,,,,-,,,,,,,E0034865,Chingford,London,,,,,,1,UKOS,539200,194610,0.00989712465,51.63308667195,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHIPNHM,,,,Chippenham Rail Station,,,,,,-,,,,,,,E0056864,Chippenham,,,,,,,1,UKOS,392080,173730,-2.11539388746,51.46248796305,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHIRK,,,,Chirk Rail Station,,,,,,-,,,,,,,E0043419,Chirk,,,,,,,1,UKOS,328470,337830,-3.06564310726,52.93308718045,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHISWCK,,,,Chiswick Rail Station,,,,,,-,,,,,,,E0034530,Chiswick,London,,,,,,1,UKOS,520380,177220,-0.26783512786,51.4811366163,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHLFNAL,,,,Chalfont & Latimer Rail Station,,,,,,-,,,,,,,E0000559,Little Chalfont,,,,,,,1,UKOS,499647,197573,-0.56052631638,51.66810843692,RLY,,,,,,110,2006-09-08T14:30:00,2014-04-15T12:16:00,3,revise,active
9100CHLKWEL,,,,Chalkwell Rail Station,,,,,,-,,,,,,,E0042040,Chalkwell,Southend-on-Sea,,,,,,1,UKOS,585303,185582,0.67059269474,51.53871912412,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100CHLMSFD,,,,Chelmsford Rail Station,,,,,,-,,,,,,,N0076773,Chelmsford City Centre,Chelmsford,,,,,,1,UKOS,570552,207068,0.46857219674,51.73637265212,RLY,,,,,,110,2006-09-08T14:30:00,2008-11-12T14:38:00,3,revise,active
9100CHLSFLD,,,,Chelsfield Rail Station,,,,,,-,,,,,,,E0034082,Chelsfield,Orpington,,,,,,1,UKOS,546950,164020,0.10906990391,51.35625593713,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-06T13:04:00,2,revise,active
9100CHLTNHM,,,,Cheltenham Spa Rail Station,,,,,,-,,,,,,,E0057404,Cheltenham,,,,,,,1,UKOS,393242,222099,-2.09961995509,51.89739728833,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHLWTH,,,,Chilworth Rail Station,,,,,,-,,,,,,,E0025359,Chilworth,,,,,,,1,UKOS,503130,147257,-0.52482405674,51.21521316874,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHNLY,,,,Chinley Rail Station,,,,,,-,,,,,,,N0065000,Chinley,,,,,,,1,UKOS,403830,382600,-1.94394071845,53.34028991088,RLY,,,,,,110,2006-09-08T14:30:00,2011-11-02T15:54:00,2,revise,active
9100CHOLSEY,,,,Cholsey Rail Station,,,,,,-,,,,,,,E0050344,Cholsey,,,,,,,1,UKOS,458452,186039,-1.15802288568,51.57020231828,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHORBUK,,,,Buckshaw Parkway Rail Station,,,,,,-,,,,,,,E0057502,Buckshaw Village,,,,,,,0,UKOS,356441,419855,-2.6608298719,53.67334099692,RLY,,,,,,110,2011-08-09T16:09:00,2011-08-09T16:11:00,1,revise,active
9100CHORLEY,,,,Chorley Rail Station,,,,,,-,,,,,,,E0057501,Chorley,,,,,,,1,UKOS,358666,417520,-2.62684064673,53.65253606987,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-07T16:27:00,2,revise,active
9100CHOS,,,,Church & Oswaldtwistle Rail Station,,,,,,-,,,,,,,E0015880,Church,,,,,,,1,UKOS,374300,428310,-2.39121185982,53.75052054571,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-07T16:28:00,2,revise,active
9100CHPLTWN,,,,Chapeltown Rail Station,,,,,,-,,,,,,,E0030081,Chapeltown,,,,,,,1,UKOS,435533,396309,-1.4662752287,53.46233625267,RLY,,,,,,110,2006-09-08T14:30:00,2007-10-08T13:00:00,2,revise,active
9100CHPWKSC,,,,Chappel & Wakes Colne Rail Station,,,,,,-,,,,,,,E0046270,Wakes Colne,,,,,,,1,UKOS,589770,228860,0.75850128553,51.92590597478,RLY,,,,,,110,2006-09-08T14:30:00,2008-08-04T11:50:00,2,revise,active
9100CHRISTC,,,,Christchurch Rail Station,,,,,,-,,,,,,,E0057359,Christchurch,,,,,,,1,UKOS,415300,93200,-1.78454594311,50.73821415639,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHRNGXG,,,,Charing Cross (Glasgow) Rail Station,,,,,,-,,,,,,,ES003921,Glasgow,,,,,,,1,UKOS,258050,665830,-4.2698199535,55.86468172851,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHRSTSH,,,,Christs Hospital Rail Station,,,,,,-,,,,,,,N0061438,Christs Hospital,,,,,,,1,UKOS,514800,129200,-0.36355626166,51.05068601259,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHRW,,,,Chorleywood Rail Station,,,,,,-,,,,,,,E0047064,Chorleywood,,,,,,,1,UKOS,502597,196090,-0.51831998183,51.65424861645,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100CHRX,,,,London Charing Cross Rail Station,,,,,,-,,,,,,,N0077642,Charing Cross,London,,,,,,1,UKOS,530235,180455,-0.12480210874,51.50802739382,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-12T14:35:00,2,revise,active
9100CHSD,,,,Chipstead Rail Station,,,,,,-,,,,,,,E0025526,Chipstead,,,,,,,1,UKOS,527685,158275,-0.16950314611,51.30927731228,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-24T16:36:00,2,revise,active
9100CHSLHRS,,,,Chislehurst Rail Station,,,,,,-,,,,,,,E0034083,Chislehurst,London,,,,,,1,UKOS,543200,169400,0.05741805551,51.40555654436,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
